"year","month","cell_id","sat","n_fires"
2008,9,59,"T",379
2008,9,60,"A",1917
2008,9,60,"T",1158
2008,9,61,"A",1549
2008,9,61,"T",1028
2008,9,62,"A",881
2008,9,62,"T",805
2008,9,63,"A",581
2008,9,63,"T",490
2008,9,64,"A",677
2008,9,64,"T",404
2008,9,65,"A",502
2008,9,65,"T",67
2008,9,69,"A",4
2008,9,70,"A",166
2008,9,70,"T",14
2008,9,71,"A",1929
2008,9,71,"T",1005
2008,9,72,"A",2245
2008,9,72,"T",1397
2008,9,73,"A",731
2008,9,73,"T",579
2008,9,74,"A",415
2008,9,74,"T",257
2008,9,75,"A",294
2008,9,75,"T",96
2008,9,76,"A",43
2008,9,76,"T",10
2008,9,81,"T",2
2008,9,82,"A",593
2008,9,82,"T",441
2008,9,83,"A",1302
2008,9,83,"T",920
2008,9,84,"A",517
2008,9,84,"T",179
2008,9,85,"A",279
2008,9,85,"T",372
2008,9,86,"A",108
2008,9,86,"T",26
2008,9,87,"A",9
2008,9,87,"T",2
2008,9,92,"A",8
2008,9,92,"T",11
2008,9,93,"A",989
2008,9,93,"T",634
2008,9,94,"A",623
2008,9,94,"T",481
2008,9,95,"A",234
2008,9,95,"T",112
2008,9,96,"A",37
2008,9,96,"T",5
2008,9,102,"A",5
2008,9,102,"T",6
2008,9,103,"A",32
2008,9,103,"T",17
2008,9,104,"A",71
2008,9,104,"T",46
2008,9,105,"A",521
2008,9,105,"T",166
2008,9,106,"A",28
2008,9,106,"T",18
2008,9,113,"A",51
2008,9,113,"T",34
2008,9,114,"A",2
2008,9,114,"T",5
2008,9,115,"A",48
2008,9,115,"T",36
2008,9,116,"A",8
2008,9,116,"T",25
2013,12,3,"A",1
2013,12,3,"T",2
2013,12,4,"A",1
2013,12,4,"T",5
2013,12,14,"A",4
2013,12,14,"T",2
2013,12,15,"A",68
2013,12,15,"T",86
2013,12,16,"A",2
2013,12,16,"T",5
2013,12,17,"A",1
2013,12,17,"T",2
2013,12,18,"A",1
2013,12,24,"A",54
2013,12,24,"T",9
2013,12,25,"A",16
2013,12,25,"T",31
2013,12,26,"A",11
2013,12,26,"T",11
2013,12,28,"A",5
2013,12,28,"T",6
2013,12,29,"A",11
2013,12,29,"T",16
2013,12,30,"A",60
2013,12,30,"T",36
2013,12,35,"A",455
2013,12,35,"T",143
2013,12,39,"A",1
2013,12,39,"T",1
2013,12,40,"A",53
2013,12,40,"T",54
2013,12,41,"A",562
2013,12,41,"T",95
2013,12,42,"A",606
2013,12,42,"T",144
2013,12,43,"A",142
2013,12,43,"T",41
2013,12,46,"A",6
2013,12,46,"T",4
2013,12,51,"T",2
2013,12,52,"A",55
2013,12,52,"T",30
2013,12,53,"A",64
2013,12,53,"T",39
2013,12,54,"A",30
2013,12,54,"T",21
2013,12,55,"A",14
2013,12,55,"T",11
2013,12,59,"A",8
2013,12,60,"A",4
2013,12,61,"A",4
2013,12,61,"T",4
2013,12,62,"A",21
2013,12,62,"T",23
2013,12,63,"A",14
2013,12,63,"T",30
2013,12,64,"A",23
2013,12,64,"T",27
2013,12,65,"A",11
2013,12,65,"T",5
2013,12,70,"A",11
2013,12,70,"T",1
2013,12,71,"A",26
2013,12,71,"T",19
2013,12,72,"A",73
2013,12,72,"T",160
2013,12,73,"A",11
2013,12,73,"T",14
2013,12,74,"A",17
2013,12,74,"T",7
2013,12,75,"A",12
2013,12,75,"T",5
2013,12,76,"A",14
2013,12,82,"A",41
2013,12,82,"T",128
2013,12,83,"A",75
2013,12,83,"T",253
2013,12,84,"A",22
2013,12,84,"T",17
2013,12,85,"A",62
2013,12,85,"T",28
2013,12,86,"T",1
2013,12,92,"A",2
2013,12,92,"T",1
2013,12,93,"A",9
2013,12,93,"T",21
2013,12,94,"A",5
2013,12,94,"T",22
2013,12,95,"A",9
2013,12,95,"T",1
2013,12,96,"A",19
2013,12,102,"A",11
2013,12,102,"T",10
2013,12,103,"A",27
2013,12,103,"T",10
2013,12,104,"A",6
2013,12,104,"T",20
2013,12,105,"A",8
2013,12,105,"T",20
2013,12,106,"A",5
2013,12,106,"T",15
2013,12,113,"A",6
2013,12,113,"T",5
2013,12,114,"T",3
2013,12,115,"A",2
2013,12,115,"T",2
2013,12,116,"A",1
2011,10,3,"A",5
2011,10,3,"T",6
2011,10,4,"A",14
2011,10,4,"T",16
2011,10,5,"A",15
2011,10,5,"T",3
2011,10,6,"A",1
2011,10,13,"A",1
2011,10,14,"A",10
2011,10,14,"T",4
2011,10,15,"A",88
2011,10,15,"T",47
2011,10,16,"A",89
2011,10,16,"T",28
2011,10,17,"A",23
2011,10,17,"T",16
2011,10,18,"A",23
2011,10,18,"T",3
2011,10,24,"A",3
2011,10,24,"T",4
2011,10,25,"A",57
2011,10,25,"T",16
2011,10,26,"A",18
2011,10,26,"T",8
2011,10,28,"A",57
2011,10,28,"T",50
2011,10,29,"A",37
2011,10,29,"T",24
2011,10,30,"A",85
2011,10,30,"T",32
2011,10,35,"A",88
2011,10,35,"T",36
2011,10,37,"A",3
2011,10,37,"T",1
2011,10,38,"A",28
2011,10,38,"T",2
2011,10,39,"A",223
2011,10,39,"T",47
2011,10,40,"A",259
2011,10,40,"T",121
2011,10,41,"A",476
2011,10,41,"T",412
2011,10,42,"A",524
2011,10,42,"T",275
2011,10,43,"A",112
2011,10,43,"T",24
2011,10,44,"A",4
2011,10,46,"A",21
2011,10,46,"T",1
2011,10,47,"A",38
2011,10,48,"A",61
2011,10,48,"T",9
2011,10,49,"A",430
2011,10,49,"T",97
2011,10,50,"A",332
2011,10,50,"T",124
2011,10,51,"A",235
2011,10,51,"T",120
2011,10,52,"A",1094
2011,10,52,"T",530
2011,10,53,"A",1567
2011,10,53,"T",810
2011,10,54,"A",495
2011,10,54,"T",119
2011,10,55,"A",20
2011,10,55,"T",57
2011,10,57,"A",3
2011,10,58,"A",20
2011,10,58,"T",4
2011,10,59,"A",154
2011,10,59,"T",65
2011,10,60,"A",1219
2011,10,60,"T",1309
2011,10,61,"A",354
2011,10,61,"T",332
2011,10,62,"A",432
2011,10,62,"T",411
2011,10,63,"A",739
2011,10,63,"T",524
2011,10,64,"A",987
2011,10,64,"T",706
2011,10,65,"A",259
2011,10,65,"T",54
2011,10,70,"A",25
2011,10,70,"T",6
2011,10,71,"A",956
2011,10,71,"T",774
2011,10,72,"A",527
2011,10,72,"T",482
2011,10,73,"A",175
2011,10,73,"T",157
2011,10,74,"A",103
2011,10,74,"T",179
2011,10,75,"A",465
2011,10,75,"T",309
2011,10,76,"A",141
2011,10,76,"T",62
2011,10,81,"A",4
2011,10,82,"A",331
2011,10,82,"T",326
2011,10,83,"A",1073
2011,10,83,"T",1088
2011,10,84,"A",277
2011,10,84,"T",148
2011,10,85,"A",326
2011,10,85,"T",378
2011,10,86,"A",268
2011,10,86,"T",206
2011,10,87,"A",19
2011,10,87,"T",9
2011,10,92,"A",1
2011,10,92,"T",7
2011,10,93,"A",311
2011,10,93,"T",282
2011,10,94,"A",215
2011,10,94,"T",228
2011,10,95,"A",123
2011,10,95,"T",47
2011,10,96,"A",108
2011,10,96,"T",22
2011,10,102,"A",4
2011,10,102,"T",5
2011,10,103,"A",29
2011,10,103,"T",24
2011,10,104,"A",31
2011,10,104,"T",51
2011,10,105,"A",24
2011,10,105,"T",8
2011,10,106,"A",25
2011,10,106,"T",6
2011,10,113,"A",13
2011,10,113,"T",18
2011,10,114,"A",6
2011,10,114,"T",2
2011,10,115,"A",13
2011,10,115,"T",2
2011,10,116,"A",13
2011,10,116,"T",8
2013,12,1,"A",1
2013,12,3,"A",68
2013,12,3,"T",53
2013,12,4,"A",80
2013,12,4,"T",62
2013,12,5,"A",15
2013,12,5,"T",17
2013,12,6,"T",2
2013,12,12,"A",7
2013,12,12,"T",3
2013,12,13,"T",4
2013,12,14,"A",74
2013,12,14,"T",50
2013,12,15,"A",1176
2013,12,15,"T",982
2013,12,16,"A",294
2013,12,16,"T",113
2013,12,17,"A",25
2013,12,17,"T",18
2013,12,18,"A",8
2013,12,18,"T",3
2013,12,24,"A",72
2013,12,24,"T",12
2013,12,25,"A",264
2013,12,25,"T",192
2013,12,26,"A",186
2013,12,26,"T",155
2013,12,27,"A",22
2013,12,27,"T",1
2013,12,28,"A",189
2013,12,28,"T",99
2013,12,29,"A",35
2013,12,29,"T",19
2013,12,30,"A",132
2013,12,30,"T",59
2013,12,35,"A",502
2013,12,35,"T",554
2013,12,36,"A",32
2013,12,36,"T",3
2013,12,37,"A",7
2013,12,38,"A",11
2013,12,38,"T",1
2013,12,39,"A",206
2013,12,39,"T",5
2013,12,40,"A",2149
2013,12,40,"T",236
2013,12,41,"A",2621
2013,12,41,"T",470
2013,12,42,"A",1948
2013,12,42,"T",622
2013,12,43,"A",720
2013,12,43,"T",117
2013,12,44,"A",4
2013,12,46,"A",62
2013,12,46,"T",29
2013,12,47,"A",144
2013,12,47,"T",20
2013,12,48,"A",5
2013,12,48,"T",1
2013,12,49,"A",101
2013,12,49,"T",30
2013,12,50,"A",25
2013,12,50,"T",20
2013,12,51,"A",28
2013,12,51,"T",2
2013,12,52,"A",67
2013,12,52,"T",42
2013,12,53,"A",139
2013,12,53,"T",97
2013,12,54,"A",246
2013,12,54,"T",74
2013,12,55,"A",124
2013,12,55,"T",177
2013,12,57,"A",4
2013,12,57,"T",1
2013,12,58,"A",10
2013,12,58,"T",1
2013,12,59,"A",50
2013,12,59,"T",17
2013,12,60,"A",149
2013,12,60,"T",55
2013,12,61,"A",103
2013,12,61,"T",49
2013,12,62,"A",110
2013,12,62,"T",75
2013,12,63,"A",26
2013,12,63,"T",29
2013,12,64,"A",17
2013,12,64,"T",31
2013,12,65,"A",40
2013,12,65,"T",22
2013,12,70,"A",9
2013,12,70,"T",12
2013,12,71,"A",221
2013,12,71,"T",165
2013,12,72,"A",320
2013,12,72,"T",361
2013,12,73,"A",51
2013,12,73,"T",50
2013,12,74,"A",43
2013,12,74,"T",61
2013,12,75,"A",24
2013,12,75,"T",14
2013,12,76,"A",24
2013,12,76,"T",6
2013,12,81,"A",1
2013,12,82,"A",175
2013,12,82,"T",248
2013,12,83,"A",646
2013,12,83,"T",665
2013,12,84,"A",169
2013,12,84,"T",180
2013,12,85,"A",143
2013,12,85,"T",159
2013,12,86,"A",16
2013,12,86,"T",13
2013,12,92,"A",2
2013,12,92,"T",2
2013,12,93,"A",74
2013,12,93,"T",109
2013,12,94,"A",139
2013,12,94,"T",184
2013,12,95,"A",66
2013,12,95,"T",81
2013,12,96,"A",71
2013,12,96,"T",19
2013,12,102,"A",22
2013,12,103,"A",66
2013,12,103,"T",32
2013,12,104,"A",20
2013,12,104,"T",31
2013,12,105,"A",81
2013,12,105,"T",73
2013,12,106,"A",31
2013,12,106,"T",33
2013,12,113,"A",91
2013,12,113,"T",66
2013,12,114,"A",75
2013,12,114,"T",82
2013,12,115,"A",117
2013,12,115,"T",85
2013,12,116,"A",32
2013,12,116,"T",23
2013,12,NA,"A",5
2011,10,1,"A",3
2011,10,3,"A",5
2011,10,3,"T",8
2011,10,4,"A",41
2011,10,4,"T",48
2011,10,5,"A",11
2011,10,5,"T",14
2011,10,6,"T",2
2011,10,13,"A",1
2011,10,14,"A",30
2011,10,14,"T",8
2011,10,15,"A",328
2011,10,15,"T",204
2011,10,16,"A",114
2011,10,16,"T",55
2011,10,17,"A",75
2011,10,17,"T",11
2011,10,18,"A",61
2011,10,18,"T",7
2011,10,24,"A",25
2011,10,24,"T",4
2011,10,25,"A",71
2011,10,25,"T",36
2011,10,26,"A",35
2011,10,26,"T",14
2011,10,27,"A",2
2011,10,28,"A",72
2011,10,28,"T",23
2011,10,29,"A",159
2011,10,29,"T",50
2011,10,30,"A",172
2011,10,30,"T",61
2011,10,35,"A",304
2011,10,35,"T",53
2011,10,36,"A",24
2011,10,36,"T",1
2011,10,37,"A",23
2011,10,37,"T",4
2011,10,38,"A",110
2011,10,38,"T",1
2011,10,39,"A",171
2011,10,39,"T",17
2011,10,40,"A",1339
2011,10,40,"T",276
2011,10,41,"A",1847
2011,10,41,"T",637
2011,10,42,"A",943
2011,10,42,"T",200
2011,10,43,"A",257
2011,10,43,"T",32
2011,10,44,"A",2
2011,10,44,"T",5
2011,10,46,"A",152
2011,10,46,"T",72
2011,10,47,"A",281
2011,10,47,"T",13
2011,10,48,"A",203
2011,10,48,"T",12
2011,10,49,"A",325
2011,10,49,"T",45
2011,10,50,"A",232
2011,10,50,"T",50
2011,10,51,"A",218
2011,10,51,"T",72
2011,10,52,"A",917
2011,10,52,"T",243
2011,10,53,"A",890
2011,10,53,"T",236
2011,10,54,"A",905
2011,10,54,"T",175
2011,10,55,"A",63
2011,10,55,"T",118
2011,10,57,"A",2
2011,10,57,"T",2
2011,10,58,"A",131
2011,10,58,"T",12
2011,10,59,"A",447
2011,10,59,"T",91
2011,10,60,"A",1727
2011,10,60,"T",1171
2011,10,61,"A",356
2011,10,61,"T",256
2011,10,62,"A",328
2011,10,62,"T",333
2011,10,63,"A",577
2011,10,63,"T",318
2011,10,64,"A",876
2011,10,64,"T",568
2011,10,65,"A",250
2011,10,65,"T",50
2011,10,69,"A",2
2011,10,70,"A",107
2011,10,70,"T",19
2011,10,71,"A",2123
2011,10,71,"T",1120
2011,10,72,"A",1161
2011,10,72,"T",1073
2011,10,73,"A",204
2011,10,73,"T",159
2011,10,74,"A",136
2011,10,74,"T",111
2011,10,75,"A",274
2011,10,75,"T",100
2011,10,76,"A",62
2011,10,76,"T",29
2011,10,81,"A",1
2011,10,82,"A",879
2011,10,82,"T",760
2011,10,83,"A",1838
2011,10,83,"T",1547
2011,10,84,"A",318
2011,10,84,"T",161
2011,10,85,"A",187
2011,10,85,"T",215
2011,10,86,"A",68
2011,10,86,"T",45
2011,10,87,"A",12
2011,10,87,"T",6
2011,10,92,"A",2
2011,10,92,"T",4
2011,10,93,"A",598
2011,10,93,"T",424
2011,10,94,"A",254
2011,10,94,"T",203
2011,10,95,"A",232
2011,10,95,"T",82
2011,10,96,"A",115
2011,10,96,"T",19
2011,10,102,"A",9
2011,10,102,"T",2
2011,10,103,"A",40
2011,10,103,"T",20
2011,10,104,"A",33
2011,10,104,"T",34
2011,10,105,"A",52
2011,10,105,"T",53
2011,10,106,"A",36
2011,10,106,"T",25
2011,10,113,"A",66
2011,10,113,"T",55
2011,10,114,"A",7
2011,10,114,"T",4
2011,10,115,"A",8
2011,10,115,"T",4
2011,10,116,"A",39
2011,10,116,"T",56
2011,10,NA,"A",5
2016,2,1,"A",40
2016,2,1,"T",15
2016,2,3,"A",127
2016,2,3,"T",103
2016,2,4,"A",396
2016,2,4,"T",262
2016,2,5,"A",180
2016,2,5,"T",58
2016,2,6,"A",8
2016,2,6,"T",2
2016,2,12,"A",33
2016,2,12,"T",16
2016,2,13,"A",63
2016,2,13,"T",34
2016,2,14,"A",291
2016,2,14,"T",229
2016,2,15,"A",1371
2016,2,15,"T",1327
2016,2,16,"A",582
2016,2,16,"T",444
2016,2,17,"A",36
2016,2,17,"T",37
2016,2,18,"A",1
2016,2,24,"A",7
2016,2,24,"T",8
2016,2,25,"A",830
2016,2,25,"T",392
2016,2,26,"A",129
2016,2,26,"T",64
2016,2,27,"A",356
2016,2,27,"T",710
2016,2,28,"A",136
2016,2,28,"T",180
2016,2,29,"A",1
2016,2,30,"A",1
2016,2,35,"A",6
2016,2,35,"T",16
2016,2,38,"A",23
2016,2,38,"T",33
2016,2,39,"A",22
2016,2,39,"T",4
2016,2,40,"A",102
2016,2,40,"T",39
2016,2,41,"A",160
2016,2,41,"T",55
2016,2,42,"A",86
2016,2,42,"T",34
2016,2,43,"A",7
2016,2,43,"T",6
2016,2,46,"A",5
2016,2,46,"T",8
2016,2,47,"A",11
2016,2,47,"T",4
2016,2,48,"A",2
2016,2,49,"A",48
2016,2,49,"T",11
2016,2,50,"A",31
2016,2,50,"T",16
2016,2,51,"A",51
2016,2,51,"T",18
2016,2,52,"A",175
2016,2,52,"T",127
2016,2,53,"A",72
2016,2,53,"T",116
2016,2,54,"A",28
2016,2,54,"T",18
2016,2,55,"A",22
2016,2,55,"T",30
2016,2,57,"T",5
2016,2,58,"A",3
2016,2,58,"T",1
2016,2,59,"A",37
2016,2,59,"T",17
2016,2,60,"A",33
2016,2,60,"T",24
2016,2,61,"A",168
2016,2,61,"T",141
2016,2,62,"A",300
2016,2,62,"T",424
2016,2,63,"A",87
2016,2,63,"T",106
2016,2,64,"A",57
2016,2,64,"T",82
2016,2,65,"A",68
2016,2,65,"T",32
2016,2,70,"A",5
2016,2,70,"T",1
2016,2,71,"A",66
2016,2,71,"T",106
2016,2,72,"A",81
2016,2,72,"T",79
2016,2,73,"A",78
2016,2,73,"T",69
2016,2,74,"A",81
2016,2,74,"T",100
2016,2,75,"A",37
2016,2,75,"T",31
2016,2,76,"A",79
2016,2,76,"T",62
2016,2,81,"A",1
2016,2,81,"T",1
2016,2,82,"A",80
2016,2,82,"T",148
2016,2,83,"A",254
2016,2,83,"T",265
2016,2,84,"A",103
2016,2,84,"T",77
2016,2,85,"A",62
2016,2,85,"T",110
2016,2,86,"A",14
2016,2,86,"T",13
2016,2,92,"A",6
2016,2,92,"T",5
2016,2,93,"A",41
2016,2,93,"T",69
2016,2,94,"A",41
2016,2,94,"T",44
2016,2,95,"A",24
2016,2,95,"T",16
2016,2,96,"A",4
2016,2,96,"T",1
2016,2,102,"A",5
2016,2,103,"A",25
2016,2,103,"T",24
2016,2,104,"A",32
2016,2,104,"T",29
2016,2,105,"A",44
2016,2,105,"T",42
2016,2,106,"A",39
2016,2,106,"T",19
2016,2,113,"A",30
2016,2,113,"T",18
2016,2,114,"A",14
2016,2,114,"T",6
2016,2,115,"A",10
2016,2,115,"T",13
2016,2,116,"A",14
2016,2,116,"T",21
2016,2,NA,"A",6
2016,2,NA,"T",4
2012,10,1,"A",3
2012,10,3,"A",8
2012,10,3,"T",7
2012,10,4,"A",35
2012,10,4,"T",53
2012,10,5,"A",12
2012,10,5,"T",22
2012,10,6,"T",2
2012,10,14,"A",46
2012,10,14,"T",20
2012,10,15,"A",155
2012,10,15,"T",161
2012,10,16,"A",133
2012,10,16,"T",73
2012,10,17,"A",124
2012,10,17,"T",57
2012,10,18,"A",84
2012,10,18,"T",16
2012,10,24,"A",8
2012,10,24,"T",8
2012,10,25,"A",112
2012,10,25,"T",68
2012,10,26,"A",63
2012,10,26,"T",7
2012,10,27,"A",3
2012,10,27,"T",2
2012,10,28,"A",58
2012,10,28,"T",34
2012,10,29,"A",67
2012,10,29,"T",31
2012,10,30,"A",92
2012,10,30,"T",58
2012,10,35,"A",121
2012,10,35,"T",30
2012,10,36,"A",31
2012,10,36,"T",10
2012,10,37,"A",20
2012,10,38,"A",48
2012,10,38,"T",4
2012,10,39,"A",199
2012,10,39,"T",15
2012,10,40,"A",305
2012,10,40,"T",87
2012,10,41,"A",1072
2012,10,41,"T",734
2012,10,42,"A",1491
2012,10,42,"T",917
2012,10,43,"A",192
2012,10,43,"T",53
2012,10,44,"A",2
2012,10,44,"T",1
2012,10,46,"A",57
2012,10,46,"T",17
2012,10,47,"A",537
2012,10,47,"T",85
2012,10,48,"A",179
2012,10,48,"T",51
2012,10,49,"A",560
2012,10,49,"T",124
2012,10,50,"A",648
2012,10,50,"T",127
2012,10,51,"A",373
2012,10,51,"T",144
2012,10,52,"A",1837
2012,10,52,"T",1399
2012,10,53,"A",2571
2012,10,53,"T",2086
2012,10,54,"A",560
2012,10,54,"T",219
2012,10,55,"A",23
2012,10,55,"T",76
2012,10,57,"A",2
2012,10,57,"T",2
2012,10,58,"A",98
2012,10,58,"T",31
2012,10,59,"A",368
2012,10,59,"T",151
2012,10,60,"A",617
2012,10,60,"T",576
2012,10,61,"A",534
2012,10,61,"T",300
2012,10,62,"A",443
2012,10,62,"T",463
2012,10,63,"A",3297
2012,10,63,"T",3226
2012,10,64,"A",1697
2012,10,64,"T",1475
2012,10,65,"A",146
2012,10,65,"T",43
2012,10,69,"A",7
2012,10,69,"T",2
2012,10,70,"A",25
2012,10,70,"T",16
2012,10,71,"A",630
2012,10,71,"T",410
2012,10,72,"A",417
2012,10,72,"T",397
2012,10,73,"A",187
2012,10,73,"T",181
2012,10,74,"A",449
2012,10,74,"T",624
2012,10,75,"A",1034
2012,10,75,"T",650
2012,10,76,"A",99
2012,10,76,"T",48
2012,10,81,"A",2
2012,10,81,"T",1
2012,10,82,"A",443
2012,10,82,"T",364
2012,10,83,"A",1697
2012,10,83,"T",1248
2012,10,84,"A",245
2012,10,84,"T",196
2012,10,85,"A",300
2012,10,85,"T",366
2012,10,86,"A",216
2012,10,86,"T",179
2012,10,87,"A",25
2012,10,87,"T",18
2012,10,92,"A",4
2012,10,92,"T",5
2012,10,93,"A",301
2012,10,93,"T",168
2012,10,94,"A",325
2012,10,94,"T",314
2012,10,95,"A",137
2012,10,95,"T",27
2012,10,96,"A",25
2012,10,96,"T",13
2012,10,102,"A",3
2012,10,102,"T",8
2012,10,103,"A",25
2012,10,103,"T",21
2012,10,104,"A",19
2012,10,104,"T",35
2012,10,105,"A",35
2012,10,105,"T",15
2012,10,106,"A",3
2012,10,106,"T",8
2012,10,113,"A",22
2012,10,113,"T",41
2012,10,114,"A",2
2012,10,114,"T",2
2012,10,115,"A",1
2012,10,116,"A",5
2012,10,116,"T",9
2016,2,1,"A",15
2016,2,3,"A",342
2016,2,3,"T",44
2016,2,4,"A",341
2016,2,4,"T",37
2016,2,5,"A",138
2016,2,5,"T",2
2016,2,6,"A",9
2016,2,6,"T",1
2016,2,12,"A",57
2016,2,12,"T",9
2016,2,13,"A",45
2016,2,13,"T",10
2016,2,14,"A",353
2016,2,14,"T",52
2016,2,15,"A",1339
2016,2,15,"T",173
2016,2,16,"A",315
2016,2,16,"T",86
2016,2,17,"A",4
2016,2,17,"T",1
2016,2,24,"A",4
2016,2,25,"A",474
2016,2,25,"T",29
2016,2,26,"A",141
2016,2,26,"T",10
2016,2,27,"A",145
2016,2,27,"T",31
2016,2,28,"A",112
2016,2,28,"T",34
2016,2,35,"A",1
2016,2,38,"A",9
2016,2,38,"T",1
2016,2,40,"A",19
2016,2,40,"T",1
2016,2,41,"A",64
2016,2,42,"A",19
2016,2,42,"T",2
2016,2,46,"A",9
2016,2,47,"A",3
2016,2,49,"A",4
2016,2,51,"A",9
2016,2,52,"A",107
2016,2,52,"T",6
2016,2,53,"A",66
2016,2,53,"T",10
2016,2,54,"A",17
2016,2,54,"T",4
2016,2,55,"A",1
2016,2,55,"T",1
2016,2,58,"A",1
2016,2,59,"A",16
2016,2,60,"A",10
2016,2,61,"A",29
2016,2,61,"T",5
2016,2,62,"A",106
2016,2,62,"T",38
2016,2,63,"A",43
2016,2,63,"T",28
2016,2,64,"A",61
2016,2,64,"T",15
2016,2,65,"A",35
2016,2,65,"T",2
2016,2,70,"A",1
2016,2,70,"T",1
2016,2,71,"A",10
2016,2,72,"A",6
2016,2,72,"T",1
2016,2,73,"A",2
2016,2,73,"T",8
2016,2,74,"A",14
2016,2,74,"T",3
2016,2,75,"A",24
2016,2,75,"T",3
2016,2,76,"A",109
2016,2,76,"T",5
2016,2,81,"A",2
2016,2,81,"T",1
2016,2,82,"A",26
2016,2,82,"T",1
2016,2,83,"A",123
2016,2,83,"T",8
2016,2,84,"A",14
2016,2,84,"T",8
2016,2,85,"A",1
2016,2,86,"A",9
2016,2,86,"T",3
2016,2,92,"A",3
2016,2,92,"T",2
2016,2,93,"A",45
2016,2,93,"T",4
2016,2,94,"A",64
2016,2,94,"T",9
2016,2,95,"A",9
2016,2,95,"T",1
2016,2,96,"A",5
2016,2,96,"T",4
2016,2,102,"A",2
2016,2,102,"T",2
2016,2,103,"A",29
2016,2,103,"T",4
2016,2,104,"A",22
2016,2,104,"T",14
2016,2,105,"A",31
2016,2,105,"T",11
2016,2,106,"A",3
2016,2,106,"T",7
2016,2,113,"A",39
2016,2,113,"T",2
2016,2,114,"A",26
2016,2,115,"A",4
2016,2,115,"T",1
2016,2,116,"A",14
2016,2,116,"T",5
2016,2,NA,"A",15
2012,10,1,"A",11
2012,10,1,"T",1
2012,10,3,"A",4
2012,10,3,"T",3
2012,10,4,"A",12
2012,10,4,"T",20
2012,10,5,"A",12
2012,10,5,"T",16
2012,10,6,"A",3
2012,10,6,"T",1
2012,10,13,"T",1
2012,10,14,"A",31
2012,10,14,"T",12
2012,10,15,"A",175
2012,10,15,"T",86
2012,10,16,"A",227
2012,10,16,"T",99
2012,10,17,"A",273
2012,10,17,"T",149
2012,10,18,"A",183
2012,10,18,"T",85
2012,10,24,"A",28
2012,10,24,"T",7
2012,10,25,"A",64
2012,10,25,"T",22
2012,10,26,"A",28
2012,10,26,"T",16
2012,10,27,"A",27
2012,10,27,"T",9
2012,10,28,"A",199
2012,10,28,"T",131
2012,10,29,"A",269
2012,10,29,"T",186
2012,10,30,"A",349
2012,10,30,"T",167
2012,10,35,"A",116
2012,10,35,"T",26
2012,10,36,"A",21
2012,10,37,"A",39
2012,10,37,"T",1
2012,10,38,"A",146
2012,10,38,"T",1
2012,10,39,"A",599
2012,10,39,"T",145
2012,10,40,"A",1798
2012,10,40,"T",325
2012,10,41,"A",2096
2012,10,41,"T",1025
2012,10,42,"A",2329
2012,10,42,"T",1983
2012,10,43,"A",370
2012,10,43,"T",76
2012,10,44,"A",8
2012,10,44,"T",1
2012,10,46,"A",24
2012,10,46,"T",4
2012,10,47,"A",361
2012,10,47,"T",16
2012,10,48,"A",253
2012,10,48,"T",14
2012,10,49,"A",705
2012,10,49,"T",102
2012,10,50,"A",190
2012,10,50,"T",69
2012,10,51,"A",168
2012,10,51,"T",74
2012,10,52,"A",1227
2012,10,52,"T",370
2012,10,53,"A",1610
2012,10,53,"T",1653
2012,10,54,"A",576
2012,10,54,"T",192
2012,10,55,"A",53
2012,10,55,"T",116
2012,10,58,"A",80
2012,10,58,"T",8
2012,10,59,"A",565
2012,10,59,"T",131
2012,10,60,"A",1553
2012,10,60,"T",1208
2012,10,61,"A",566
2012,10,61,"T",488
2012,10,62,"A",442
2012,10,62,"T",543
2012,10,63,"A",1104
2012,10,63,"T",1039
2012,10,64,"A",2782
2012,10,64,"T",2031
2012,10,65,"A",523
2012,10,65,"T",225
2012,10,69,"A",8
2012,10,70,"A",100
2012,10,70,"T",24
2012,10,71,"A",1626
2012,10,71,"T",886
2012,10,72,"A",1064
2012,10,72,"T",911
2012,10,73,"A",282
2012,10,73,"T",220
2012,10,74,"A",254
2012,10,74,"T",228
2012,10,75,"A",1509
2012,10,75,"T",787
2012,10,76,"A",599
2012,10,76,"T",186
2012,10,81,"A",2
2012,10,81,"T",1
2012,10,82,"A",895
2012,10,82,"T",592
2012,10,83,"A",951
2012,10,83,"T",838
2012,10,84,"A",108
2012,10,84,"T",131
2012,10,85,"A",216
2012,10,85,"T",323
2012,10,86,"A",122
2012,10,86,"T",32
2012,10,87,"A",34
2012,10,87,"T",17
2012,10,92,"A",2
2012,10,92,"T",5
2012,10,93,"A",609
2012,10,93,"T",405
2012,10,94,"A",180
2012,10,94,"T",198
2012,10,95,"A",136
2012,10,95,"T",43
2012,10,96,"A",91
2012,10,96,"T",15
2012,10,102,"A",1
2012,10,103,"A",34
2012,10,103,"T",23
2012,10,104,"A",10
2012,10,104,"T",17
2012,10,105,"A",25
2012,10,105,"T",42
2012,10,106,"A",20
2012,10,106,"T",20
2012,10,107,"T",1
2012,10,113,"A",14
2012,10,113,"T",36
2012,10,114,"A",2
2012,10,114,"T",8
2012,10,115,"T",4
2012,10,116,"A",5
2012,10,116,"T",22
2012,10,NA,"A",2
2012,10,NA,"T",8
2006,3,1,"A",57
2006,3,1,"T",11
2006,3,2,"A",2
2006,3,3,"A",655
2006,3,3,"T",255
